"(Bay_id, Aisle_id, Level_id)",Occupancy,Pallet_id
"(18, 3, 9)",0,0
"(18, 3, 10)",0,0
"(18, 4, 1)",1,7853
"(18, 4, 2)",1,7909
"(18, 4, 3)",1,7965
"(18, 4, 4)",1,8021
"(18, 4, 5)",1,8077
"(18, 4, 6)",1,8133
"(18, 4, 7)",1,8189
"(18, 4, 8)",1,8245
"(18, 4, 9)",1,8301
"(18, 4, 10)",1,8357
"(18, 5, 1)",1,6846
"(18, 5, 2)",1,6902
"(18, 5, 3)",1,6958
"(18, 5, 4)",1,7014
"(18, 5, 5)",1,7070
"(18, 5, 6)",1,7126
"(18, 5, 7)",1,7182
"(18, 5, 8)",1,7238
"(18, 5, 9)",1,7294
"(18, 5, 10)",1,7350
"(18, 6, 1)",0,0
"(18, 6, 2)",0,0
"(18, 6, 3)",0,0
"(18, 6, 4)",0,0
"(18, 6, 5)",0,0
"(18, 6, 6)",0,0
"(18, 6, 7)",0,0
"(18, 6, 8)",0,0
"(18, 6, 9)",0,0
"(18, 6, 10)",0,0
"(18, 7, 1)",1,7406
"(18, 7, 2)",1,7462
"(18, 7, 3)",1,7518
"(18, 7, 4)",1,7574
"(18, 7, 5)",1,7630
"(18, 7, 6)",1,7686
"(18, 7, 7)",1,7742
"(18, 7, 8)",1,7798
"(18, 7, 9)",0,0
"(18, 7, 10)",0,0
"(18, 8, 1)",1,6286
"(18, 8, 2)",1,6342
"(18, 8, 3)",1,6398
"(18, 8, 4)",1,6454
"(18, 8, 5)",1,6510
"(18, 8, 6)",1,6566
"(18, 8, 7)",1,6622
"(18, 8, 8)",1,6678
"(18, 8, 9)",1,6734
"(18, 8, 10)",1,6790
"(18, 9, 1)",1,5279
"(18, 9, 2)",1,5335
"(18, 9, 3)",1,5391
"(18, 9, 4)",1,5447
"(18, 9, 5)",1,5503
"(18, 9, 6)",1,5559
"(18, 9, 7)",1,5615
"(18, 9, 8)",1,5671
"(18, 9, 9)",1,5727
"(18, 9, 10)",1,5783
"(18, 10, 1)",0,0
"(18, 10, 2)",0,0
"(18, 10, 3)",0,0
"(18, 10, 4)",0,0
"(18, 10, 5)",0,0
"(18, 10, 6)",0,0
"(18, 10, 7)",0,0
"(18, 10, 8)",0,0
"(18, 10, 9)",0,0
"(18, 10, 10)",0,0
"(18, 11, 1)",1,5839
"(18, 11, 2)",1,5895
"(18, 11, 3)",1,5951
"(18, 11, 4)",1,6007
"(18, 11, 5)",1,6063
"(18, 11, 6)",1,6119
"(18, 11, 7)",1,6175
"(18, 11, 8)",1,6231
"(18, 11, 9)",0,0
"(18, 11, 10)",0,0
"(18, 12, 1)",1,4719
"(18, 12, 2)",1,4775
"(18, 12, 3)",1,4831
"(18, 12, 4)",1,4887
"(18, 12, 5)",1,4943
"(18, 12, 6)",1,4999
"(18, 12, 7)",1,5055
"(18, 12, 8)",1,5111
"(18, 12, 9)",1,5167
"(18, 12, 10)",1,5223
"(18, 13, 1)",1,3712
"(18, 13, 2)",1,3768
"(18, 13, 3)",1,3824
"(18, 13, 4)",1,3880
"(18, 13, 5)",1,3936
"(18, 13, 6)",1,3992
"(18, 13, 7)",1,4048
"(18, 13, 8)",1,4104
"(18, 13, 9)",1,4160
"(18, 13, 10)",1,4216
"(18, 14, 1)",0,0
"(18, 14, 2)",0,0
"(18, 14, 3)",0,0
"(18, 14, 4)",0,0
"(18, 14, 5)",0,0
"(18, 14, 6)",0,0
"(18, 14, 7)",0,0
"(18, 14, 8)",0,0
"(18, 14, 9)",0,0
"(18, 14, 10)",0,0
"(18, 15, 1)",1,4272
"(18, 15, 2)",1,4328
"(18, 15, 3)",1,4384
"(18, 15, 4)",1,4440
"(18, 15, 5)",1,4496
"(18, 15, 6)",1,4552
"(18, 15, 7)",1,4608
"(18, 15, 8)",1,4664
"(18, 15, 9)",0,0
"(18, 15, 10)",0,0
"(18, 16, 1)",1,3152
"(18, 16, 2)",1,3208
"(18, 16, 3)",1,3264
"(18, 16, 4)",1,3320
"(18, 16, 5)",1,3376
"(18, 16, 6)",1,3432
"(18, 16, 7)",1,3488
"(18, 16, 8)",1,3544
"(18, 16, 9)",1,3600
"(18, 16, 10)",1,3656
"(18, 17, 1)",1,2145
"(18, 17, 2)",1,2201
"(18, 17, 3)",1,2257
"(18, 17, 4)",1,2313
"(18, 17, 5)",1,2369
"(18, 17, 6)",1,2425
"(18, 17, 7)",1,2481
"(18, 17, 8)",1,2537
"(18, 17, 9)",1,2593
"(18, 17, 10)",1,2649
"(18, 18, 1)",0,0
"(18, 18, 2)",0,0
"(18, 18, 3)",0,0
"(18, 18, 4)",0,0
"(18, 18, 5)",0,0
"(18, 18, 6)",0,0
"(18, 18, 7)",0,0
"(18, 18, 8)",0,0
"(18, 18, 9)",0,0
"(18, 18, 10)",0,0
"(18, 19, 1)",1,2705
"(18, 19, 2)",1,2761
"(18, 19, 3)",1,2817
"(18, 19, 4)",1,2873
"(18, 19, 5)",1,2929
"(18, 19, 6)",1,2985
"(18, 19, 7)",1,3041
"(18, 19, 8)",1,3097
"(18, 19, 9)",0,0
"(18, 19, 10)",0,0
"(18, 20, 1)",1,1585
"(18, 20, 2)",1,1641
"(18, 20, 3)",1,1697
"(18, 20, 4)",1,1753
"(18, 20, 5)",1,1809
"(18, 20, 6)",1,1865
"(18, 20, 7)",1,1921
"(18, 20, 8)",1,1977
"(18, 20, 9)",1,2033
"(18, 20, 10)",1,2089
"(18, 21, 1)",1,578
"(18, 21, 2)",1,634
"(18, 21, 3)",1,690
"(18, 21, 4)",1,746
"(18, 21, 5)",1,802
"(18, 21, 6)",1,858
"(18, 21, 7)",1,914
"(18, 21, 8)",1,970
"(18, 21, 9)",1,1026
"(18, 21, 10)",1,1082
"(18, 22, 1)",0,0
"(18, 22, 2)",0,0
"(18, 22, 3)",0,0
"(18, 22, 4)",0,0
"(18, 22, 5)",0,0
"(18, 22, 6)",0,0
"(18, 22, 7)",0,0
"(18, 22, 8)",0,0
"(18, 22, 9)",0,0
"(18, 22, 10)",0,0
"(18, 23, 1)",1,1138
"(18, 23, 2)",1,1194
"(18, 23, 3)",1,1250
"(18, 23, 4)",1,1306
"(18, 23, 5)",1,1362
"(18, 23, 6)",1,1418
"(18, 23, 7)",1,1474
"(18, 23, 8)",1,1530
"(18, 23, 9)",0,0
"(18, 23, 10)",0,0
"(18, 24, 1)",1,18
"(18, 24, 2)",1,74
"(18, 24, 3)",1,130
"(18, 24, 4)",1,186
"(18, 24, 5)",1,242
"(18, 24, 6)",1,298
"(18, 24, 7)",1,354
"(18, 24, 8)",1,410
"(18, 24, 9)",1,466
"(18, 24, 10)",1,522
"(19, 1, 1)",1,8414
"(19, 1, 2)",1,8470
"(19, 1, 3)",1,8526
"(19, 1, 4)",1,8582
"(19, 1, 5)",1,8638
"(19, 1, 6)",1,8694
"(19, 1, 7)",1,8750
"(19, 1, 8)",1,8806
"(19, 1, 9)",1,8862
"(19, 1, 10)",1,8918
"(19, 2, 1)",0,0
"(19, 2, 2)",0,0
"(19, 2, 3)",0,0
"(19, 2, 4)",0,0
"(19, 2, 5)",0,0
"(19, 2, 6)",0,0
"(19, 2, 7)",0,0
"(19, 2, 8)",0,0
"(19, 2, 9)",0,0
"(19, 2, 10)",0,0
"(19, 3, 1)",1,8974
"(19, 3, 2)",1,9030
"(19, 3, 3)",1,9086
"(19, 3, 4)",1,9142
"(19, 3, 5)",1,9198
"(19, 3, 6)",1,9254
"(19, 3, 7)",1,9310
"(19, 3, 8)",1,9366
"(19, 3, 9)",0,0
"(19, 3, 10)",0,0
"(19, 4, 1)",1,7854
"(19, 4, 2)",1,7910
"(19, 4, 3)",1,7966
"(19, 4, 4)",1,8022
"(19, 4, 5)",1,8078
"(19, 4, 6)",1,8134
"(19, 4, 7)",1,8190
"(19, 4, 8)",1,8246
"(19, 4, 9)",1,8302
"(19, 4, 10)",1,8358
"(19, 5, 1)",1,6847
"(19, 5, 2)",1,6903
"(19, 5, 3)",1,6959
"(19, 5, 4)",1,7015
"(19, 5, 5)",1,7071
"(19, 5, 6)",1,7127
"(19, 5, 7)",1,7183
"(19, 5, 8)",1,7239
"(19, 5, 9)",1,7295
"(19, 5, 10)",1,7351
"(19, 6, 1)",0,0
"(19, 6, 2)",0,0
"(19, 6, 3)",0,0
"(19, 6, 4)",0,0
"(19, 6, 5)",0,0
"(19, 6, 6)",0,0
"(19, 6, 7)",0,0
"(19, 6, 8)",0,0
"(19, 6, 9)",0,0
"(19, 6, 10)",0,0
"(19, 7, 1)",1,7407
"(19, 7, 2)",1,7463
"(19, 7, 3)",1,7519
"(19, 7, 4)",1,7575
"(19, 7, 5)",1,7631
"(19, 7, 6)",1,7687
"(19, 7, 7)",1,7743
"(19, 7, 8)",1,7799
"(19, 7, 9)",0,0
"(19, 7, 10)",0,0
"(19, 8, 1)",1,6287
"(19, 8, 2)",1,6343
"(19, 8, 3)",1,6399
"(19, 8, 4)",1,6455
"(19, 8, 5)",1,6511
"(19, 8, 6)",1,6567
"(19, 8, 7)",1,6623
"(19, 8, 8)",1,6679
"(19, 8, 9)",1,6735
"(19, 8, 10)",1,6791
"(19, 9, 1)",1,5280
"(19, 9, 2)",1,5336
"(19, 9, 3)",1,5392
"(19, 9, 4)",1,5448
"(19, 9, 5)",1,5504
"(19, 9, 6)",1,5560
"(19, 9, 7)",1,5616
"(19, 9, 8)",1,5672
"(19, 9, 9)",1,5728
"(19, 9, 10)",1,5784
"(19, 10, 1)",0,0
"(19, 10, 2)",0,0
"(19, 10, 3)",0,0
"(19, 10, 4)",0,0
"(19, 10, 5)",0,0
"(19, 10, 6)",0,0
"(19, 10, 7)",0,0
"(19, 10, 8)",0,0
"(19, 10, 9)",0,0
"(19, 10, 10)",0,0
"(19, 11, 1)",1,5840
"(19, 11, 2)",1,5896
"(19, 11, 3)",1,5952
"(19, 11, 4)",1,6008
"(19, 11, 5)",1,6064
"(19, 11, 6)",1,6120
"(19, 11, 7)",1,6176
"(19, 11, 8)",1,6232
"(19, 11, 9)",0,0
"(19, 11, 10)",0,0
"(19, 12, 1)",1,4720
"(19, 12, 2)",1,4776
"(19, 12, 3)",1,4832
"(19, 12, 4)",1,4888
"(19, 12, 5)",1,4944
"(19, 12, 6)",1,5000
"(19, 12, 7)",1,5056
"(19, 12, 8)",1,5112
"(19, 12, 9)",1,5168
"(19, 12, 10)",1,5224
"(19, 13, 1)",1,3713
"(19, 13, 2)",1,3769
"(19, 13, 3)",1,3825
"(19, 13, 4)",1,3881
"(19, 13, 5)",1,3937
"(19, 13, 6)",1,3993
"(19, 13, 7)",1,4049
"(19, 13, 8)",1,4105
"(19, 13, 9)",1,4161
"(19, 13, 10)",1,4217
"(19, 14, 1)",0,0
"(19, 14, 2)",0,0
"(19, 14, 3)",0,0
"(19, 14, 4)",0,0
"(19, 14, 5)",0,0
"(19, 14, 6)",0,0
"(19, 14, 7)",0,0
"(19, 14, 8)",0,0
"(19, 14, 9)",0,0
"(19, 14, 10)",0,0
"(19, 15, 1)",1,4273
"(19, 15, 2)",1,4329
"(19, 15, 3)",1,4385
"(19, 15, 4)",1,4441
"(19, 15, 5)",1,4497
"(19, 15, 6)",1,4553
"(19, 15, 7)",1,4609
"(19, 15, 8)",1,4665
"(19, 15, 9)",0,0
"(19, 15, 10)",0,0
"(19, 16, 1)",1,3153
"(19, 16, 2)",1,3209
"(19, 16, 3)",1,3265
"(19, 16, 4)",1,3321
"(19, 16, 5)",1,3377
"(19, 16, 6)",1,3433
"(19, 16, 7)",1,3489
"(19, 16, 8)",1,3545
"(19, 16, 9)",1,3601
"(19, 16, 10)",1,3657
"(19, 17, 1)",1,2146
"(19, 17, 2)",1,2202
"(19, 17, 3)",1,2258
"(19, 17, 4)",1,2314
"(19, 17, 5)",1,2370
"(19, 17, 6)",1,2426
"(19, 17, 7)",1,2482
"(19, 17, 8)",1,2538
"(19, 17, 9)",1,2594
"(19, 17, 10)",1,2650
"(19, 18, 1)",0,0
"(19, 18, 2)",0,0
"(19, 18, 3)",0,0
"(19, 18, 4)",0,0
"(19, 18, 5)",0,0
"(19, 18, 6)",0,0
"(19, 18, 7)",0,0
"(19, 18, 8)",0,0
"(19, 18, 9)",0,0
"(19, 18, 10)",0,0
"(19, 19, 1)",1,2706
"(19, 19, 2)",1,2762
"(19, 19, 3)",1,2818
"(19, 19, 4)",1,2874
"(19, 19, 5)",1,2930
"(19, 19, 6)",1,2986
"(19, 19, 7)",1,3042
"(19, 19, 8)",1,3098
"(19, 19, 9)",0,0
"(19, 19, 10)",0,0
"(19, 20, 1)",1,1586
"(19, 20, 2)",1,1642
"(19, 20, 3)",1,1698
"(19, 20, 4)",1,1754
"(19, 20, 5)",1,1810
"(19, 20, 6)",1,1866
"(19, 20, 7)",1,1922
"(19, 20, 8)",1,1978
"(19, 20, 9)",1,2034
"(19, 20, 10)",1,2090
"(19, 21, 1)",1,579
"(19, 21, 2)",1,635
"(19, 21, 3)",1,691
"(19, 21, 4)",1,747
"(19, 21, 5)",1,803
"(19, 21, 6)",1,859
"(19, 21, 7)",1,915
"(19, 21, 8)",1,971
"(19, 21, 9)",1,1027
"(19, 21, 10)",1,1083
"(19, 22, 1)",0,0
"(19, 22, 2)",0,0
"(19, 22, 3)",0,0
"(19, 22, 4)",0,0
"(19, 22, 5)",0,0
"(19, 22, 6)",0,0
"(19, 22, 7)",0,0
"(19, 22, 8)",0,0
"(19, 22, 9)",0,0
"(19, 22, 10)",0,0
"(19, 23, 1)",1,1139
"(19, 23, 2)",1,1195
"(19, 23, 3)",1,1251
"(19, 23, 4)",1,1307
"(19, 23, 5)",1,1363
"(19, 23, 6)",1,1419
"(19, 23, 7)",1,1475
"(19, 23, 8)",1,1531
"(19, 23, 9)",0,0
"(19, 23, 10)",0,0
"(19, 24, 1)",1,19
"(19, 24, 2)",1,75
"(19, 24, 3)",1,131
"(19, 24, 4)",1,187
"(19, 24, 5)",1,243
"(19, 24, 6)",1,299
"(19, 24, 7)",1,355
"(19, 24, 8)",1,411
"(19, 24, 9)",1,467
"(19, 24, 10)",1,523
"(20, 1, 1)",1,8415
"(20, 1, 2)",1,8471
"(20, 1, 3)",1,8527
"(20, 1, 4)",1,8583
"(20, 1, 5)",1,8639
"(20, 1, 6)",1,8695
"(20, 1, 7)",1,8751
"(20, 1, 8)",1,8807
"(20, 1, 9)",1,8863
"(20, 1, 10)",1,8919
"(20, 2, 1)",0,0
"(20, 2, 2)",0,0
"(20, 2, 3)",0,0
"(20, 2, 4)",0,0
"(20, 2, 5)",0,0
"(20, 2, 6)",0,0
"(20, 2, 7)",0,0
"(20, 2, 8)",0,0
"(20, 2, 9)",0,0
"(20, 2, 10)",0,0
"(20, 3, 1)",1,8975
"(20, 3, 2)",1,9031
"(20, 3, 3)",1,9087
"(20, 3, 4)",1,9143
"(20, 3, 5)",1,9199
"(20, 3, 6)",1,9255
"(20, 3, 7)",1,9311
"(20, 3, 8)",1,9367
"(20, 3, 9)",0,0
"(20, 3, 10)",0,0
"(20, 4, 1)",1,7855
"(20, 4, 2)",1,7911
"(20, 4, 3)",1,7967
"(20, 4, 4)",1,8023
"(20, 4, 5)",1,8079
"(20, 4, 6)",1,8135
"(20, 4, 7)",1,8191
"(20, 4, 8)",1,8247
"(20, 4, 9)",1,8303
"(20, 4, 10)",1,8359
"(20, 5, 1)",1,6848
"(20, 5, 2)",1,6904
"(20, 5, 3)",1,6960
"(20, 5, 4)",1,7016
"(20, 5, 5)",1,7072
"(20, 5, 6)",1,7128
"(20, 5, 7)",1,7184
"(20, 5, 8)",1,7240
"(20, 5, 9)",1,7296
"(20, 5, 10)",1,7352
"(20, 6, 1)",0,0
"(20, 6, 2)",0,0
"(20, 6, 3)",0,0
"(20, 6, 4)",0,0
"(20, 6, 5)",0,0
"(20, 6, 6)",0,0
"(20, 6, 7)",0,0
"(20, 6, 8)",0,0
"(20, 6, 9)",0,0
"(20, 6, 10)",0,0
"(20, 7, 1)",1,7408
"(20, 7, 2)",1,7464
"(20, 7, 3)",1,7520
"(20, 7, 4)",1,7576
"(20, 7, 5)",1,7632
"(20, 7, 6)",1,7688
"(20, 7, 7)",1,7744
"(20, 7, 8)",1,7800
"(20, 7, 9)",0,0
"(20, 7, 10)",0,0
"(20, 8, 1)",1,6288
"(20, 8, 2)",1,6344
"(20, 8, 3)",1,6400
"(20, 8, 4)",1,6456
"(20, 8, 5)",1,6512
"(20, 8, 6)",1,6568
"(20, 8, 7)",1,6624
"(20, 8, 8)",1,6680
"(20, 8, 9)",1,6736
"(20, 8, 10)",1,6792
"(20, 9, 1)",1,5281
"(20, 9, 2)",1,5337
"(20, 9, 3)",1,5393
"(20, 9, 4)",1,5449
"(20, 9, 5)",1,5505
"(20, 9, 6)",1,5561
"(20, 9, 7)",1,5617
"(20, 9, 8)",1,5673
"(20, 9, 9)",1,5729
"(20, 9, 10)",1,5785
"(20, 10, 1)",0,0
"(20, 10, 2)",0,0
"(20, 10, 3)",0,0
"(20, 10, 4)",0,0
"(20, 10, 5)",0,0
"(20, 10, 6)",0,0
"(20, 10, 7)",0,0
"(20, 10, 8)",0,0
"(20, 10, 9)",0,0
"(20, 10, 10)",0,0
"(20, 11, 1)",1,5841
"(20, 11, 2)",1,5897
"(20, 11, 3)",1,5953
"(20, 11, 4)",1,6009
"(20, 11, 5)",1,6065
"(20, 11, 6)",1,6121
"(20, 11, 7)",1,6177
"(20, 11, 8)",1,6233
"(20, 11, 9)",0,0
"(20, 11, 10)",0,0
"(20, 12, 1)",1,4721
"(20, 12, 2)",1,4777
"(20, 12, 3)",1,4833
"(20, 12, 4)",1,4889
"(20, 12, 5)",1,4945
"(20, 12, 6)",1,5001
"(20, 12, 7)",1,5057
"(20, 12, 8)",1,5113
"(20, 12, 9)",1,5169
"(20, 12, 10)",1,5225
"(20, 13, 1)",1,3714
"(20, 13, 2)",1,3770
"(20, 13, 3)",1,3826
"(20, 13, 4)",1,3882
"(20, 13, 5)",1,3938
"(20, 13, 6)",1,3994
"(20, 13, 7)",1,4050
"(20, 13, 8)",1,4106
"(20, 13, 9)",1,4162
"(20, 13, 10)",1,4218
"(20, 14, 1)",0,0
"(20, 14, 2)",0,0
"(20, 14, 3)",0,0
"(20, 14, 4)",0,0
"(20, 14, 5)",0,0
"(20, 14, 6)",0,0
"(20, 14, 7)",0,0
"(20, 14, 8)",0,0
"(20, 14, 9)",0,0
"(20, 14, 10)",0,0
"(20, 15, 1)",1,4274
"(20, 15, 2)",1,4330
"(20, 15, 3)",1,4386
"(20, 15, 4)",1,4442
"(20, 15, 5)",1,4498
"(20, 15, 6)",1,4554
"(20, 15, 7)",1,4610
"(20, 15, 8)",1,4666
"(20, 15, 9)",0,0
"(20, 15, 10)",0,0
"(20, 16, 1)",1,3154
"(20, 16, 2)",1,3210
"(20, 16, 3)",1,3266
"(20, 16, 4)",1,3322
"(20, 16, 5)",1,3378
"(20, 16, 6)",1,3434
"(20, 16, 7)",1,3490
"(20, 16, 8)",1,3546
"(20, 16, 9)",1,3602
"(20, 16, 10)",1,3658
"(20, 17, 1)",1,2147
"(20, 17, 2)",1,2203
"(20, 17, 3)",1,2259
"(20, 17, 4)",1,2315
"(20, 17, 5)",1,2371
"(20, 17, 6)",1,2427
"(20, 17, 7)",1,2483
"(20, 17, 8)",1,2539
"(20, 17, 9)",1,2595
"(20, 17, 10)",1,2651
"(20, 18, 1)",0,0
"(20, 18, 2)",0,0
"(20, 18, 3)",0,0
"(20, 18, 4)",0,0
"(20, 18, 5)",0,0
"(20, 18, 6)",0,0
"(20, 18, 7)",0,0
"(20, 18, 8)",0,0
"(20, 18, 9)",0,0
"(20, 18, 10)",0,0
"(20, 19, 1)",1,2707
"(20, 19, 2)",1,2763
"(20, 19, 3)",1,2819
"(20, 19, 4)",1,2875
"(20, 19, 5)",1,2931
"(20, 19, 6)",1,2987
"(20, 19, 7)",1,3043
"(20, 19, 8)",1,3099
"(20, 19, 9)",0,0
"(20, 19, 10)",0,0
"(20, 20, 1)",1,1587
"(20, 20, 2)",1,1643
"(20, 20, 3)",1,1699
"(20, 20, 4)",1,1755
"(20, 20, 5)",1,1811
"(20, 20, 6)",1,1867
"(20, 20, 7)",1,1923
"(20, 20, 8)",1,1979
"(20, 20, 9)",1,2035
"(20, 20, 10)",1,2091
"(20, 21, 1)",1,580
"(20, 21, 2)",1,636
"(20, 21, 3)",1,692
"(20, 21, 4)",1,748
"(20, 21, 5)",1,804
"(20, 21, 6)",1,860
"(20, 21, 7)",1,916
"(20, 21, 8)",1,972
"(20, 21, 9)",1,1028
"(20, 21, 10)",1,1084
"(20, 22, 1)",0,0
"(20, 22, 2)",0,0
"(20, 22, 3)",0,0
"(20, 22, 4)",0,0
"(20, 22, 5)",0,0
"(20, 22, 6)",0,0
"(20, 22, 7)",0,0
"(20, 22, 8)",0,0
"(20, 22, 9)",0,0
"(20, 22, 10)",0,0
"(20, 23, 1)",1,1140
"(20, 23, 2)",1,1196
"(20, 23, 3)",1,1252
"(20, 23, 4)",1,1308
"(20, 23, 5)",1,1364
"(20, 23, 6)",1,1420
"(20, 23, 7)",1,1476
"(20, 23, 8)",1,1532
"(20, 23, 9)",0,0
"(20, 23, 10)",0,0
"(20, 24, 1)",1,20
"(20, 24, 2)",1,76
"(20, 24, 3)",1,132
"(20, 24, 4)",1,188
"(20, 24, 5)",1,244
"(20, 24, 6)",1,300
"(20, 24, 7)",1,356
"(20, 24, 8)",1,412
"(20, 24, 9)",1,468
"(20, 24, 10)",1,524
"(21, 1, 1)",1,8416
"(21, 1, 2)",1,8472
"(21, 1, 3)",1,8528
"(21, 1, 4)",1,8584
"(21, 1, 5)",1,8640
"(21, 1, 6)",1,8696
"(21, 1, 7)",1,8752
"(21, 1, 8)",1,8808
"(21, 1, 9)",1,8864
"(21, 1, 10)",1,8920
"(21, 2, 1)",0,0
"(21, 2, 2)",0,0
"(21, 2, 3)",0,0
"(21, 2, 4)",0,0
"(21, 2, 5)",0,0
"(21, 2, 6)",0,0
"(21, 2, 7)",0,0
"(21, 2, 8)",0,0
"(21, 2, 9)",0,0
"(21, 2, 10)",0,0
"(21, 3, 1)",1,8976
"(21, 3, 2)",1,9032
"(21, 3, 3)",1,9088
"(21, 3, 4)",1,9144
"(21, 3, 5)",1,9200
"(21, 3, 6)",1,9256
"(21, 3, 7)",1,9312
"(21, 3, 8)",1,9368
"(21, 3, 9)",0,0
"(21, 3, 10)",0,0
"(21, 4, 1)",1,7856
"(21, 4, 2)",1,7912
"(21, 4, 3)",1,7968
"(21, 4, 4)",1,8024
"(21, 4, 5)",1,8080
"(21, 4, 6)",1,8136
"(21, 4, 7)",1,8192
"(21, 4, 8)",1,8248
"(21, 4, 9)",1,8304
"(21, 4, 10)",1,8360
"(21, 5, 1)",1,6849
"(21, 5, 2)",1,6905
"(21, 5, 3)",1,6961
"(21, 5, 4)",1,7017
"(21, 5, 5)",1,7073
"(21, 5, 6)",1,7129
"(21, 5, 7)",1,7185
"(21, 5, 8)",1,7241
"(21, 5, 9)",1,7297
"(21, 5, 10)",1,7353
"(21, 6, 1)",0,0
"(21, 6, 2)",0,0
"(21, 6, 3)",0,0
"(21, 6, 4)",0,0
"(21, 6, 5)",0,0
"(21, 6, 6)",0,0
"(21, 6, 7)",0,0
"(21, 6, 8)",0,0
"(21, 6, 9)",0,0
"(21, 6, 10)",0,0
"(21, 7, 1)",1,7409
"(21, 7, 2)",1,7465
"(21, 7, 3)",1,7521
"(21, 7, 4)",1,7577
"(21, 7, 5)",1,7633
"(21, 7, 6)",1,7689
"(21, 7, 7)",1,7745
"(21, 7, 8)",1,7801
"(21, 7, 9)",0,0
"(21, 7, 10)",0,0
"(21, 8, 1)",1,6289
"(21, 8, 2)",1,6345
"(21, 8, 3)",1,6401
"(21, 8, 4)",1,6457
"(21, 8, 5)",1,6513
"(21, 8, 6)",1,6569
"(21, 8, 7)",1,6625
"(21, 8, 8)",1,6681
"(21, 8, 9)",1,6737
"(21, 8, 10)",1,6793
"(21, 9, 1)",1,5282
"(21, 9, 2)",1,5338
"(21, 9, 3)",1,5394
"(21, 9, 4)",1,5450
"(21, 9, 5)",1,5506
"(21, 9, 6)",1,5562
"(21, 9, 7)",1,5618
"(21, 9, 8)",1,5674
"(21, 9, 9)",1,5730
"(21, 9, 10)",1,5786
"(21, 10, 1)",0,0
"(21, 10, 2)",0,0
"(21, 10, 3)",0,0
"(21, 10, 4)",0,0
"(21, 10, 5)",0,0
"(21, 10, 6)",0,0
"(21, 10, 7)",0,0
"(21, 10, 8)",0,0
"(21, 10, 9)",0,0
"(21, 10, 10)",0,0
"(21, 11, 1)",1,5842
"(21, 11, 2)",1,5898
"(21, 11, 3)",1,5954
"(21, 11, 4)",1,6010
"(21, 11, 5)",1,6066
"(21, 11, 6)",1,6122
"(21, 11, 7)",1,6178
"(21, 11, 8)",1,6234
"(21, 11, 9)",0,0
"(21, 11, 10)",0,0
"(21, 12, 1)",1,4722
"(21, 12, 2)",1,4778
"(21, 12, 3)",1,4834
"(21, 12, 4)",1,4890
"(21, 12, 5)",1,4946
"(21, 12, 6)",1,5002
"(21, 12, 7)",1,5058
"(21, 12, 8)",1,5114
"(21, 12, 9)",1,5170
"(21, 12, 10)",1,5226
"(21, 13, 1)",1,3715
"(21, 13, 2)",1,3771
"(21, 13, 3)",1,3827
"(21, 13, 4)",1,3883
"(21, 13, 5)",1,3939
"(21, 13, 6)",1,3995
"(21, 13, 7)",1,4051
"(21, 13, 8)",1,4107
"(21, 13, 9)",1,4163
"(21, 13, 10)",1,4219
"(21, 14, 1)",0,0
"(21, 14, 2)",0,0
"(21, 14, 3)",0,0
"(21, 14, 4)",0,0
"(21, 14, 5)",0,0
"(21, 14, 6)",0,0
"(21, 14, 7)",0,0
"(21, 14, 8)",0,0
"(21, 14, 9)",0,0
"(21, 14, 10)",0,0
"(21, 15, 1)",1,4275
"(21, 15, 2)",1,4331
"(21, 15, 3)",1,4387
"(21, 15, 4)",1,4443
"(21, 15, 5)",1,4499
"(21, 15, 6)",1,4555
"(21, 15, 7)",1,4611
"(21, 15, 8)",1,4667
"(21, 15, 9)",0,0
"(21, 15, 10)",0,0
"(21, 16, 1)",1,3155
"(21, 16, 2)",1,3211
"(21, 16, 3)",1,3267
"(21, 16, 4)",1,3323
"(21, 16, 5)",1,3379
"(21, 16, 6)",1,3435
"(21, 16, 7)",1,3491
"(21, 16, 8)",1,3547
"(21, 16, 9)",1,3603
"(21, 16, 10)",1,3659
"(21, 17, 1)",1,2148
"(21, 17, 2)",1,2204
"(21, 17, 3)",1,2260
"(21, 17, 4)",1,2316
"(21, 17, 5)",1,2372
"(21, 17, 6)",1,2428
"(21, 17, 7)",1,2484
"(21, 17, 8)",1,2540
"(21, 17, 9)",1,2596
"(21, 17, 10)",1,2652
"(21, 18, 1)",0,0
"(21, 18, 2)",0,0
"(21, 18, 3)",0,0
"(21, 18, 4)",0,0
"(21, 18, 5)",0,0
"(21, 18, 6)",0,0
"(21, 18, 7)",0,0
"(21, 18, 8)",0,0
"(21, 18, 9)",0,0
"(21, 18, 10)",0,0
"(21, 19, 1)",1,2708
"(21, 19, 2)",1,2764
"(21, 19, 3)",1,2820
"(21, 19, 4)",1,2876
"(21, 19, 5)",1,2932
"(21, 19, 6)",1,2988
"(21, 19, 7)",1,3044
"(21, 19, 8)",1,3100
"(21, 19, 9)",0,0
"(21, 19, 10)",0,0
"(21, 20, 1)",1,1588
"(21, 20, 2)",1,1644
"(21, 20, 3)",1,1700
"(21, 20, 4)",1,1756
"(21, 20, 5)",1,1812
"(21, 20, 6)",1,1868
"(21, 20, 7)",1,1924
"(21, 20, 8)",1,1980
"(21, 20, 9)",1,2036
"(21, 20, 10)",1,2092
